mã sự kiện,tiêu đề sự kiện,tiêu đề sự kiện (tiếng Anh),ngày công bố,ngày thực hiện,liên kết nguồn,mã loại sự kiện,tỷ lệ,giá trị,ngày chốt quyền,ngày không hưởng quyền,tên loại sự kiện,tên loại sự kiện (tiếng Anh),mã chứng khoán
18957690,"SSB - Niêm yết bổ sung 59,400,000 cổ phiếu","SSB- Lists additional 59,400,000 shares",2023-02-16,2023-02-16T00:00:00,http://fiinpro.com/News/Detail/10689897?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,SSB
42494917,"SSB - Phát hành cổ phiếu thưởng tỷ lệ 0,4127%",SSB - Issues bonus shares at 0.4127%,2024-08-14,2024-08-23T00:00:00,http://fiinpro.com/News/Detail/11289350?lang=vi-vn,ISS,0.004127,0,2024-08-26T00:00:00,2024-08-23,Phát hành cổ phiếu,Share Issue,SSB
40421,SSB - Niêm yết bổ sung 7.050.001 cổ phiếu,"SSB - Lists additional 7,050,001 shares",2021-09-09,2024-08-26T00:00:00,http://fiinpro.com/News/Detail/10019360?lang=vi-VN,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,SSB
45219959,SSB - Niêm yết bổ sung 339.300.000 cổ phiếu,"SSB- Lists additional 339,300,000 shares",2024-10-09,2024-10-03T00:00:00,http://fiinpro.com/News/Detail/11341635?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,SSB
40407,SSB - Niêm yết bổ sung 8.225.001 cổ phiếu,"SSB - Lists additional 8,225,001 shares",2021-09-09,2023-08-25T00:00:00,http://fiinpro.com/News/Detail/10019360?lang=vi-VN,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,SSB
23797183,SSI - Trả cổ tức Cả năm năm 2022 bằng tiền 1000 đồng/cổ phiếu,SSI - Pay cash dividend 2022 - Year at VND 1000/share,2023-06-09,2023-07-12T00:00:00,http://fiinpro.com/News/Detail/10810719?lang=vi-vn,DIV,0.1,1000,2023-06-21T00:00:00,2023-06-20,Trả cổ tức bằng tiền mặt,Cash Dividend,SSI
43955645,SSI - Trả cổ tức Cả năm năm 2023 bằng tiền 1000 đồng/cổ phiếu,SSI - Pay cash dividend 2023 - Year at VND 1000/share,2024-09-13,2024-10-18T00:00:00,http://fiinpro.com/News/Detail/11317544?lang=vi-vn,DIV,0.1,1000,2024-09-24T00:00:00,2024-09-23,Trả cổ tức bằng tiền mặt,Cash Dividend,SSI
31907,SSI - Niêm yết bổ sung 3.750.000 cổ phiếu,"SSI - Lists additional 3,750,000 shares",2021-06-25,2024-06-03T00:00:00,http://fiinpro.com/News/Detail/7965512?lang=vi-VN,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,SSI
31905,SSI - Niêm yết bổ sung 800.000 cổ phiếu,"SSI - Lists  additional 800,000 shares",2020-05-14,2023-01-16T00:00:00,http://fiinpro.com/News/Detail/5020737?lang=vi-VN,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,SSI
43958463,SSI - Phát hành cổ phiếu thưởng tỷ lệ 20%,SSI - Issues bonus shares at 20%,2024-09-13,2024-09-23T00:00:00,http://fiinpro.com/News/Detail/11317544?lang=vi-vn,ISS,0.2,0,2024-09-24T00:00:00,2024-09-23,Phát hành cổ phiếu,Share Issue,SSI
46306062,SSI - Niêm yết bổ sung 301.819.914 cổ phiếu,"SSI- Lists additional 301,819,914 shares",2024-10-30,2024-10-29T00:00:00,http://fiinpro.com/News/Detail/11364803?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,SSI
4682818,SSI - Niêm yết bổ sung 5.000.000 cổ phiếu,"SSI - Lists additional 5,000,000 shares",2022-03-11,2025-02-24T00:00:00,http://fiinpro.com/News/Detail/10245285?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,SSI
59176680,SSI - Niêm yết bổ sung 10.000.000 cổ phiếu,"SSI- Lists additional 10,000,000 shares",2025-07-10,2025-07-09T00:00:00,http://fiinpro.com/News/Detail/11629025?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,SSI
31906,SSI - Niêm yết bổ sung 3.750.000 cổ phiếu,"SSI - Lists additional 3,750,000 shares",2021-06-25,2023-06-05T00:00:00,http://fiinpro.com/News/Detail/7965512?lang=vi-VN,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,SSI
4682786,SSI - Niêm yết bổ sung 5.000.000 cổ phiếu,"SSI - Lists additional 5,000,000 shares",2022-03-11,2024-02-23T00:00:00,http://fiinpro.com/News/Detail/10245285?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,SSI
21045081,"SSI - Niêm yết bổ sung 10,000,000 cổ phiếu","SSI- Lists additional 10,000,000 shares",2023-04-07,2023-04-06T00:00:00,http://fiinpro.com/News/Detail/10745897?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,SSI
38471701,"SSI - Niêm yết bổ sung 10,000,000 cổ phiếu","SSI- Lists additional 10,000,000 shares",2024-05-21,2024-05-20T00:00:00,http://fiinpro.com/News/Detail/11190505?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,SSI
49490489,SSI - Niêm yết bổ sung 150.913.867 cổ phiếu,"SSI- Lists additional 150,913,867 shares",2025-01-02,2025-01-02T00:00:00,http://fiinpro.com/News/Detail/11424269?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,SSI
38613829,"SZC - Niêm yết bổ sung 59,985,902 cổ phiếu","SZC- Lists additional 59,985,902 shares",2024-05-24,2024-05-15T00:00:00,http://fiinpro.com/News/Detail/11191115?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,SZC
36649201,SZC - Trả cổ tức Cả năm năm 2023 bằng tiền 1000 đồng/cổ phiếu,SZC - Pay cash dividend 2023 - Year at VND 1000/share,2024-04-12,2024-09-26T00:00:00,http://fiinpro.com/News/Detail/11150658?lang=vi-vn,DIV,0.1,1000,2024-04-25T00:00:00,2024-04-24,Trả cổ tức bằng tiền mặt,Cash Dividend,SZC
26520781,"SZC - Niêm yết bổ sung 19,999,961 cổ phiếu","SZC- Lists additional 19,999,961 shares",2023-08-18,2023-08-17T00:00:00,http://fiinpro.com/News/Detail/10901907?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,SZC
24083738,SZC - Phát hành cổ phiếu trả cổ tức tỷ lệ 20%,SZC - Issues dividend shares at 20%,2023-06-22,2023-07-06T00:00:00,http://fiinpro.com/News/Detail/10822139?lang=vi-vn,ISS,0.2,0,2023-07-07T00:00:00,2023-07-06,Phát hành cổ phiếu,Share Issue,SZC
32326370,SZC - Phát hành cổ phiếu cho cổ đông hiện hữu tỷ lệ 2 : 1 giá 20.000 đồng/cp,"SZC - Issues additional shares for existing shareholders at 2 : 1 at VND 20,000/share",2023-12-29,2024-01-05T00:00:00,http://fiinpro.com/News/Detail/11034938?lang=vi-vn,ISS,0.5,0,2024-01-08T00:00:00,2024-01-05,Phát hành cổ phiếu,Share Issue,SZC
39580272,TCB - Phát hành cổ phiếu thưởng tỷ lệ 100%,TCB - Issues bonus shares at 100%,2024-06-13,2024-06-20T00:00:00,http://fiinpro.com/News/Detail/11215460?lang=vi-vn,ISS,1,0,2024-06-21T00:00:00,2024-06-20,Phát hành cổ phiếu,Share Issue,TCB
52151502,TCB - Niêm yết bổ sung 19.830.117 cổ phiếu,"TCB- Lists additional 19,830,117 shares",2025-02-25,2025-02-14T00:00:00,http://fiinpro.com/News/Detail/11473744?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,TCB
32542029,"TCB - Niêm yết bổ sung 5,272,297 cổ phiếu","TCB- Lists additional 5,272,297 shares",2024-01-03,2023-12-28T00:00:00,http://fiinpro.com/News/Detail/11037700?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,TCB
37964485,TCB - Trả cổ tức Cả năm năm 2023 bằng tiền 1500 đồng/cổ phiếu,TCB - Pay cash dividend 2023 - Year at VND 1500/share,2024-05-10,2024-06-05T00:00:00,http://fiinpro.com/News/Detail/11180992?lang=vi-vn,DIV,0.15,1500,2024-05-22T00:00:00,2024-05-21,Trả cổ tức bằng tiền mặt,Cash Dividend,TCB
41703189,"TCB - Niêm yết bổ sung 3,522,510,811 cổ phiếu","TCB- Lists additional 3,522,510,811 shares",2024-07-26,2024-07-24T00:00:00,http://fiinpro.com/News/Detail/11270669?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,TCB
26979619,TCH - Trả cổ tức Đợt 1 năm 2023 bằng tiền 500 đồng/cổ phiếu,TCH - Pay cash dividend 2023 - Interim 1 at VND 500/share,2023-08-28,2023-09-15T00:00:00,http://fiinpro.com/News/Detail/10910955?lang=vi-vn,DIV,0.05,500,2023-09-05T00:00:00,2023-08-31,Trả cổ tức bằng tiền mặt,Cash Dividend,TCH
30565594,"TLG - Niêm yết bổ sung 800,000 cổ phiếu","TLG- Lists additional 800,000 shares",2023-11-21,2023-11-16T00:00:00,https://www.hsx.vn/Modules/Cms/Web/DownloadFile/6ff735cb-09eb-4de7-af45-b287deaac415?ridx=498246570,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,TLG
49590570,TLG - Niêm yết bổ sung 7.859.122 cổ phiếu,"TLG- Lists additional 7,859,122 shares",2025-01-03,2025-01-02T00:00:00,http://fiinpro.com/News/Detail/11425656?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,TLG
16540542,TLG - Trả cổ tức Đợt 2 năm 2022 bằng tiền 1500 đồng/cổ phiếu,TLG - Pay cash dividend 2022 - Interim 2 at VND 1500/share,2022-12-21,2023-01-11T00:00:00,http://fiinpro.com/News/Detail/10641770?lang=vi-vn,DIV,0.15,1500,2022-12-30T00:00:00,2022-12-29,Trả cổ tức bằng tiền mặt,Cash Dividend,TLG
23993668,TLG - Trả cổ tức Đợt 1 năm 2023 bằng tiền 1500 đồng/cổ phiếu,TLG - Pay cash dividend 2023 - Interim 1 at VND 1500/share,2023-06-19,2023-07-05T00:00:00,http://fiinpro.com/News/Detail/10819003?lang=vi-vn,DIV,0.15,1500,2023-06-26T00:00:00,2023-06-23,Trả cổ tức bằng tiền mặt,Cash Dividend,TLG
42783906,TLG - Trả cổ tức Đợt 2 năm 2023 bằng tiền 1000 đồng/cổ phiếu,TLG - Pay cash dividend 2023 - Interim 2 at VND 1000/share,2024-08-20,2024-09-13T00:00:00,http://fiinpro.com/News/Detail/11295924?lang=vi-vn,DIV,0.1,1000,2024-08-30T00:00:00,2024-08-29,Trả cổ tức bằng tiền mặt,Cash Dividend,TLG
46665724,TLG - Trả cổ tức Đợt 1 năm 2024 bằng tiền 1000 đồng/cổ phiếu,TLG - Pay cash dividend 2024 - Interim 1 at VND 1000/share,2024-11-07,2024-11-29T00:00:00,http://fiinpro.com/News/Detail/11372871?lang=vi-vn,DIV,0.1,1000,2024-11-15T00:00:00,2024-11-14,Trả cổ tức bằng tiền mặt,Cash Dividend,TLG
55276451,TLG - Trả cổ tức Đợt 2 năm 2024 bằng tiền 1500 đồng/cổ phiếu,TLG - Pay cash dividend 2024 - Interim 2 at VND 1500/share,2025-04-26,2025-05-28T00:00:00,https://www.hsx.vn/Modules/Cms/Web/DownloadFile/34b68401-334d-49fc-a51d-646e7a2f68bc?ridx=258029960,DIV,0.15,1500,2025-05-09T00:00:00,2025-05-08,Trả cổ tức bằng tiền mặt,Cash Dividend,TLG
46668570,TLG - Phát hành cổ phiếu trả cổ tức tỷ lệ 10%,TLG - Issues dividend shares at 10%,2024-11-07,2024-11-14T00:00:00,http://fiinpro.com/News/Detail/11372871?lang=vi-vn,ISS,0.1,0,2024-11-15T00:00:00,2024-11-14,Phát hành cổ phiếu,Share Issue,TLG
19054066,TPB - Trả cổ tức Cả năm năm 2021 bằng tiền 2500 đồng/cổ phiếu,TPB - Pay cash dividend 2021 - Year at VND 2500/share,2023-02-17,2023-04-03T00:00:00,http://fiinpro.com/News/Detail/10691417?lang=vi-vn,DIV,0.25,2500,2023-03-21T00:00:00,2023-03-20,Trả cổ tức bằng tiền mặt,Cash Dividend,TPB
39577527,TPB - Trả cổ tức Cả năm năm 2023 bằng tiền 500 đồng/cổ phiếu,TPB - Pay cash dividend 2023 - Year at VND 500/share,2024-06-13,2024-07-11T00:00:00,https://www.hsx.vn/Modules/Cms/Web/DownloadFile/45f3a064-5366-4655-ba00-cfd2b9471bff?ridx=1678221708,DIV,0.05,500,2024-06-21T00:00:00,2024-06-20,Trả cổ tức bằng tiền mặt,Cash Dividend,TPB
55683686,TPB - Trả cổ tức Cả năm năm 2024 bằng tiền 1000 đồng/cổ phiếu,TPB - Pay cash dividend 2024 - Year at VND 1000/share,2025-05-06,2025-05-23T00:00:00,http://fiinpro.com/News/Detail/11562153?lang=vi-vn,DIV,0.1,1000,2025-05-14T00:00:00,2025-05-13,Trả cổ tức bằng tiền mặt,Cash Dividend,TPB
43958465,TPB - Phát hành cổ phiếu trả cổ tức tỷ lệ 20%,TPB - Issues dividend shares at 20%,2024-09-13,2024-09-23T00:00:00,http://fiinpro.com/News/Detail/11317534?lang=vi-vn,ISS,0.2,0,2024-09-24T00:00:00,2024-09-23,Phát hành cổ phiếu,Share Issue,TPB
24397909,"TPB - Niêm yết bổ sung 619,879,514 cổ phiếu","TPB- Lists additional 619,879,514 shares",2023-06-29,2023-07-07T00:00:00,http://fiinpro.com/News/Detail/10829760?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,TPB
45515761,TPB - Niêm yết bổ sung 440.321.187 cổ phiếu,"TPB- Lists additional 440,321,187 shares",2024-10-14,2024-10-15T00:00:00,http://fiinpro.com/News/Detail/11346701?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,TPB
23538117,"TPB - Phát hành cổ phiếu thưởng tỷ lệ 39,19%",TPB - Issues bonus shares at 39.19%,2023-06-06,2023-06-09T00:00:00,http://fiinpro.com/News/Detail/10805500?lang=vi-vn,ISS,0.3919,0,2023-06-12T00:00:00,2023-06-09,Phát hành cổ phiếu,Share Issue,TPB
18799680,TPB - Trả cổ tức Cả năm năm 2021 bằng tiền 2500 đồng/cổ phiếu,TPB - Pay cash dividend 2021 - Year at VND 2500/share,2023-02-13,2023-03-03T00:00:00,http://fiinpro.com/News/Detail/10686377?lang=vi-vn,DIV,0.25,2500,2023-02-21T00:00:00,2023-02-20,Trả cổ tức bằng tiền mặt,Cash Dividend,TPB
52621324,"VCB - Phát hành cổ phiếu trả cổ tức tỷ lệ 49,5%",VCB - Issues dividend shares at 49.5%,2025-03-06,2025-03-12T00:00:00,http://fiinpro.com/News/Detail/11483707?lang=vi-vn,ISS,0.495,0,2025-03-13T00:00:00,2025-03-12,Phát hành cổ phiếu,Share Issue,VCB
55110368,VCB - Niêm yết bổ sung 2.766.583.832 cổ phiếu,"VCB- Lists additional 2,766,583,832 shares",2025-04-25,2025-04-23T00:00:00,http://fiinpro.com/News/Detail/11553954?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VCB
24939896,"VCB - Phát hành cổ phiếu trả cổ tức tỷ lệ 18,1%",VCB - Issues dividend shares at 18.1%,2023-07-13,2023-07-25T00:00:00,http://fiinpro.com/News/Detail/10853369?lang=vi-vn,ISS,0.181,0,2023-07-26T00:00:00,2023-07-25,Phát hành cổ phiếu,Share Issue,VCB
27101879,"VCB - Niêm yết bổ sung 856,574,691 cổ phiếu","VCB- Lists additional 856,574,691 shares",2023-08-31,2023-08-30T00:00:00,http://fiinpro.com/News/Detail/10915684?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VCB
23538120,VCG - Phát hành cổ phiếu trả cổ tức tỷ lệ 10%,VCG - Issues dividend shares at 10%,2023-06-06,2023-06-14T00:00:00,http://fiinpro.com/News/Detail/10806384?lang=vi-vn,ISS,0.1,0,2023-06-15T00:00:00,2023-06-14,Phát hành cổ phiếu,Share Issue,VCG
39294401,VCG - Phát hành cổ phiếu trả cổ tức tỷ lệ 12%,VCG - Issues dividend shares at 12%,2024-06-07,2024-06-14T00:00:00,http://fiinpro.com/News/Detail/11209196?lang=vi-vn,ISS,0.12,0,2024-06-17T00:00:00,2024-06-14,Phát hành cổ phiếu,Share Issue,VCG
57173054,VCG - Phát hành cổ phiếu trả cổ tức tỷ lệ 8%,VCG - Issues dividend shares at 8%,2025-06-03,2025-06-11T00:00:00,http://fiinpro.com/News/Detail/11592863?lang=vi-vn,ISS,0.08,0,2025-06-12T00:00:00,2025-06-11,Phát hành cổ phiếu,Share Issue,VCG
56501647,VCG - Trả cổ tức Cả năm năm 2024 bằng tiền 800 đồng/cổ phiếu,VCG - Pay cash dividend 2024 - Year at VND 800/share,2025-05-22,2025-06-27T00:00:00,http://fiinpro.com/News/Detail/11588247?lang=vi-vn,DIV,0.08,800,2025-05-28T00:00:00,2025-05-27,Trả cổ tức bằng tiền mặt,Cash Dividend,VCG
25809364,"VCG - Niêm yết bổ sung 48,585,636 cổ phiếu","VCG- Lists additional 48,585,636 shares",2023-08-02,2023-07-28T00:00:00,http://fiinpro.com/News/Detail/10882946?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VCG
41848412,"VCG - Niêm yết bổ sung 64,127,944 cổ phiếu","VCG- Lists additional 64,127,944 shares",2024-08-01,2024-07-31T00:00:00,http://fiinpro.com/News/Detail/11277738?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VCG
9396613,"VCI - Niêm yết bổ sung 2,000,000 cổ phiếu","VCI- Lists additional 2,000,000 shares",2022-06-28,2023-05-29T00:00:00,http://fiinpro.com/News/Detail/10380107?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VCI
25145812,"VCI - Niêm yết bổ sung 2,000,099 cổ phiếu","VCI- Lists additional 2,000,099 shares",2023-07-18,2023-07-14T00:00:00,http://fiinpro.com/News/Detail/10859104?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VCI
49690691,VCI - Niêm yết bổ sung 143.630.000 cổ phiếu,"VCI- Lists additional 143,630,000 shares",2025-01-07,2025-01-02T00:00:00,http://fiinpro.com/News/Detail/11428471?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VCI
16582552,VCI - Trả cổ tức Đợt 1 năm 2022 bằng tiền 700 đồng/cổ phiếu,VCI - Pay cash dividend 2022 - Interim 1 at VND 700/share,2022-12-22,2023-01-09T00:00:00,http://fiinpro.com/News/Detail/10643353?lang=vi-vn,DIV,0.07,700,2022-12-28T00:00:00,2022-12-27,Trả cổ tức bằng tiền mặt,Cash Dividend,VCI
22322707,VCI - Trả cổ tức Đợt 2 năm 2022 bằng tiền 500 đồng/cổ phiếu,VCI - Pay cash dividend 2022 - Interim 2 at VND 500/share,2023-05-05,2023-06-06T00:00:00,http://fiinpro.com/News/Detail/10773725?lang=vi-vn,DIV,0.05,500,2023-05-16T00:00:00,2023-05-15,Trả cổ tức bằng tiền mặt,Cash Dividend,VCI
42249237,VCI - Trả cổ tức Đợt 1 năm 2024 bằng tiền 400 đồng/cổ phiếu,VCI - Pay cash dividend 2024 - Interim 1 at VND 400/share,2024-08-09,2024-08-30T00:00:00,http://fiinpro.com/News/Detail/11285686?lang=vi-vn,DIV,0.04,400,2024-08-16T00:00:00,2024-08-15,Trả cổ tức bằng tiền mặt,Cash Dividend,VCI
50556599,VCI - Trả cổ tức Đợt 2 năm 2024 bằng tiền 250 đồng/cổ phiếu,VCI - Pay cash dividend 2024 - Interim 2 at VND 250/share,2025-01-24,2025-02-17T00:00:00,http://fiinpro.com/News/Detail/11445069?lang=vi-vn,DIV,0.025,250,2025-02-07T00:00:00,2025-02-06,Trả cổ tức bằng tiền mặt,Cash Dividend,VCI
41147707,"VCI - Niêm yết bổ sung 4,400,000 cổ phiếu","VCI- Lists additional 4,400,000 shares",2024-07-16,2024-07-12T00:00:00,http://fiinpro.com/News/Detail/11257832?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VCI
45466437,VCI - Niêm yết bổ sung 132.569.480 cổ phiếu,"VCI- Lists additional 132,569,480 shares",2024-10-11,2024-10-11T00:00:00,http://fiinpro.com/News/Detail/11345290?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VCI
43616035,VCI - Phát hành cổ phiếu thưởng tỷ lệ 30%,VCI - Issues bonus shares at 30%,2024-09-05,2024-09-12T00:00:00,http://fiinpro.com/News/Detail/11309437?lang=vi-vn,ISS,0.3,0,2024-09-13T00:00:00,2024-09-12,Phát hành cổ phiếu,Share Issue,VCI
23014069,VGC - Trả cổ tức Đợt 2 năm 2022 bằng tiền 1000 đồng/cổ phiếu,VGC - Pay cash dividend 2022 - Interim 2 at VND 1000/share,2023-05-24,2023-06-21T00:00:00,http://fiinpro.com/News/Detail/10792075?lang=vi-vn,DIV,0.1,1000,2023-06-01T00:00:00,2023-05-31,Trả cổ tức bằng tiền mặt,Cash Dividend,VGC
28079976,VGC - Trả cổ tức Đợt 1 năm 2023 bằng tiền 1000 đồng/cổ phiếu,VGC - Pay cash dividend 2023 - Interim 1 at VND 1000/share,2023-09-22,2023-10-24T00:00:00,http://fiinpro.com/News/Detail/10936056?lang=vi-vn,DIV,0.1,1000,2023-10-02T00:00:00,2023-09-29,Trả cổ tức bằng tiền mặt,Cash Dividend,VGC
45282441,VGC - Trả cổ tức Đợt 2 năm 2023 bằng tiền 1250 đồng/cổ phiếu,VGC - Pay cash dividend 2023 - Interim 2 at VND 1250/share,2024-10-10,2024-11-14T00:00:00,http://fiinpro.com/News/Detail/11343540?lang=vi-vn,DIV,0.125,1250,2024-10-22T00:00:00,2024-10-21,Trả cổ tức bằng tiền mặt,Cash Dividend,VGC
32234114,VHC - Phát hành cổ phiếu trả cổ tức tỷ lệ 20%,VHC - Issues dividend shares at 20%,2023-12-27,2024-01-04T00:00:00,http://fiinpro.com/News/Detail/11032358?lang=vi-vn,ISS,0.2,0,2024-01-05T00:00:00,2024-01-04,Phát hành cổ phiếu,Share Issue,VHC
32542032,"VHC - Niêm yết bổ sung 3,667,539 cổ phiếu","VHC- Lists additional 3,667,539 shares",2024-01-03,2023-12-29T00:00:00,http://fiinpro.com/News/Detail/11037714?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VHC
33017204,VHC - Trả cổ tức Đợt 1 năm 2023 bằng tiền 2000 đồng/cổ phiếu,VHC - Pay cash dividend 2023 - Interim 1 at VND 2000/share,2024-01-19,2024-02-29T00:00:00,http://fiinpro.com/News/Detail/11054119?lang=vi-vn,DIV,0.2,2000,2024-02-20T00:00:00,2024-02-19,Trả cổ tức bằng tiền mặt,Cash Dividend,VHC
47310259,VHC - Trả cổ tức Đợt 1 năm 2024 bằng tiền 2000 đồng/cổ phiếu,VHC - Pay cash dividend 2024 - Interim 1 at VND 2000/share,2024-11-20,2024-12-18T00:00:00,http://fiinpro.com/News/Detail/11384840?lang=vi-vn,DIV,0.2,2000,2024-12-06T00:00:00,2024-12-05,Trả cổ tức bằng tiền mặt,Cash Dividend,VHC
33793152,"VHC - Niêm yết bổ sung 37,408,664 cổ phiếu","VHC- Lists additional 37,408,664 shares",2024-02-07,2024-02-05T00:00:00,https://www.hsx.vn/Modules/Cms/Web/DownloadFile/fca7ed71-a6cf-4ea1-b46e-36306bb18299?ridx=491164610,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VHC
49440464,VHM - Giảm niêm yết 246.955.484 cổ phiếu,"VHM - Decreases 246,955,484 listed shares",2024-12-31,2025-01-03T00:00:00,http://fiinpro.com/News/Detail/11423066?lang=vi-vn,AIS,0,0,1753-01-01T00:00:00,1753-01-01,Niêm yết thêm,Additional Listing,VHM
18587844,VIB - Trả cổ tức Đợt 1 năm 2022 bằng tiền 1000 đồng/cổ phiếu,VIB - Pay cash dividend 2022 - Interim 1 at VND 1000/share,2023-02-08,2023-03-03T00:00:00,http://fiinpro.com/News/Detail/10682421?lang=vi-vn,DIV,0.1,1000,2023-02-10T00:00:00,2023-02-09,Trả cổ tức bằng tiền mặt,Cash Dividend,VIB
32831918,VIB - Trả cổ tức Đợt 1 năm 2023 bằng tiền 600 đồng/cổ phiếu,VIB - Pay cash dividend 2023 - Interim 1 at VND 600/share,2024-01-12,2024-02-21T00:00:00,http://fiinpro.com/News/Detail/11047143?lang=vi-vn,DIV,0.06,600,2024-01-22T00:00:00,2024-01-19,Trả cổ tức bằng tiền mặt,Cash Dividend,VIB
36789718,VIB - Trả cổ tức Đợt 2 năm 2023 bằng tiền 650 đồng/cổ phiếu,VIB - Pay cash dividend 2023 - Interim 2 at VND 650/share,2024-04-15,2024-05-17T00:00:00,http://fiinpro.com/News/Detail/11154347?lang=vi-vn,DIV,0.065,650,2024-04-19T00:00:00,2024-04-17,Trả cổ tức bằng tiền mặt,Cash Dividend,VIB
54717476,VIB - Trả cổ tức Cả năm năm 2024 bằng tiền 700 đồng/cổ phiếu,VIB - Pay cash dividend 2024 - Year at VND 700/share,2025-04-17,2025-05-23T00:00:00,http://fiinpro.com/News/Detail/11544154?lang=vi-vn,DIV,0.07,700,2025-04-23T00:00:00,2025-04-22,Trả cổ tức bằng tiền mặt,Cash Dividend,VIB
20671815,VIB - Trả cổ tức Đợt 2 năm 2022 bằng tiền 500 đồng/cổ phiếu,VIB - Pay cash dividend 2022 - Interim 2 at VND 500/share,2023-03-31,2023-05-05T00:00:00,http://fiinpro.com/News/Detail/10735649?lang=vi-vn,DIV,0.05,500,2023-04-07T00:00:00,2023-04-06,Trả cổ tức bằng tiền mặt,Cash Dividend,VIB
42252069,VIB - Phát hành cổ phiếu thưởng tỷ lệ 17%,VIB - Issues bonus shares at 17%,2024-08-09,2024-08-22T00:00:00,http://fiinpro.com/News/Detail/11286137?lang=vi-vn,ISS,0.17,0,2024-08-23T00:00:00,2024-08-22,Phát hành cổ phiếu,Share Issue,VIB
59349860,VIB - Phát hành cổ phiếu thưởng tỷ lệ 14%,VIB - Issues bonus shares at 14%,2025-07-14,2025-07-17T00:00:00,http://fiinpro.com/News/Detail/11632317?lang=vi-vn,ISS,0.14,0,2025-07-18T00:00:00,2025-07-17,Phát hành cổ phiếu,Share Issue,VIB
